 Daytime,Elapsed,Hydro,Hydro %,Set Up,Set Up %,
 Advection,Advection %,HTurb,HTurb %,VTurb,VTurb %,Behavior,
 Behavior %,Update,Update %
        0.0417,        0.0100,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000,        0.0000
        0.0833,        1.2548,        0.0000,        0.0000,        0.0390,        3.1076,        0.5729,       45.6573,        0.0080,        0.6375,        0.4999,       39.8405,        0.0370,        2.9484,        0.0910,        7.2507
        0.1250,        1.2508,        0.0290,        2.3181,        0.0390,        3.1174,        0.5329,       42.6062,        0.0090,        0.7194,        0.4919,       39.3282,        0.0390,        3.1177,        0.0960,        7.6739
